account_id,account_name,contact_person,country,segment,fund_size_eur,strategic_priority_flag
ACME-EU-00833,Solaris Institutional (833),Isabelle Fournier,NL,FAM,2076891926.42653,False
ACME-EU-00834,Rhone Global Partners (834),Elena Rossi,ES,PIAO,1418456506.5373287,False
ACME-EU-00835,Silverstone Ventures (835),Erik Janssen,IT,PIAO,1420107029.7719753,False
ACME-EU-00836,Elysian Fund Mgmt (836),Paolo Romano,BE,FAM,2411974328.6570544,False
ACME-EU-00837,Summit Trust (837),Hans Schmidt,LU,PIAO,3598176544.5220447,False
ACME-EU-00838,Nexus Capital EU (838),Jean-Pierre Dubois,CH,PIAO,1794984586.2783,False
ACME-EU-00839,Nordic Horizon Wealth (839),Paolo Romano,LU,FAM,3050606683.9433,False
ACME-EU-00840,Nexus Capital EU (840),Isabelle Fournier,IT,FAM,1913039818.452389,False
ACME-EU-00841,Marathon Growth (841),Klaus Fischer,LU,FAM,1523311422.5677652,False
ACME-EU-00842,Alpine Peak Capital (842),Erik Janssen,FR,PIAO,125272720.06305501,False
ACME-EU-00843,Ironclad Holdings (843),Marie Lefebvre,FR,FAM,20566614.5712178,True
ACME-EU-00844,Vertex Portfolio (844),Isabelle Fournier,DE,FAM,1136811181.4821904,False
ACME-EU-00845,Alpine Peak Capital (845),Hans Schmidt,ES,FAM,2032625027.7181761,False
ACME-EU-00846,Pioneer Equities (846),Isabelle Fournier,DE,PIAO,4256454575.642939,False
ACME-EU-00847,Silverstone Ventures (847),Paolo Romano,LU,FAM,3992622730.409197,False
ACME-EU-00848,Nordic Horizon Wealth (848),Luca Bianchi,CH,PIAO,1336559147.6773615,False
ACME-EU-00849,Aragon Strategic (849),Marie Lefebvre,IT,PIAO,1223457674.4785123,False
ACME-EU-00850,Vanguard Legacy (850),Hans Schmidt,NL,FAM,1137383033.2790673,False
ACME-EU-00851,Aragon Strategic (851),Sarah Müller,LU,PIAO,1696847465.303806,False
ACME-EU-00852,Solaris Institutional (852),Ana Garcia,NL,PIAO,2491495399.0888653,False
ACME-EU-00853,Crestview Asset (853),Marco Moretti,FR,FAM,2193900192.3858457,False
ACME-EU-00854,Elysian Fund Mgmt (854),Robert de Jong,NL,PIAO,1092147720.7086873,True
ACME-EU-00855,Rhone Global Partners (855),Sofia Conti,NL,FAM,653126598.3081466,False
ACME-EU-00856,Vanguard Legacy (856),Julia Weber,CH,PIAO,63876484.61849072,False
ACME-EU-00857,Nordic Horizon Wealth (857),Marie Lefebvre,NL,PIAO,770662230.0938528,False
ACME-EU-00858,Marathon Growth (858),Isabelle Fournier,LU,FAM,3527076494.600397,False
ACME-EU-00859,Summit Trust (859),Sarah Müller,IT,FAM,1218949208.158569,False
ACME-EU-00860,Stellar Partners (860),Elena Rossi,NL,PIAO,2343540448.7974277,False
ACME-EU-00861,Solaris Institutional (861),Elena Rossi,BE,PIAO,2956914443.4673004,False
ACME-EU-00862,Aragon Strategic (862),Julia Weber,NL,FAM,4434317673.255204,False
ACME-EU-00863,Alpine Peak Capital (863),Marie Lefebvre,NL,PIAO,4444386636.868704,False
ACME-EU-00864,Marathon Growth (864),Marie Lefebvre,DE,PIAO,3728922934.6731133,False
ACME-EU-00865,Rhone Global Partners (865),Marco Moretti,IT,PIAO,176749803.25045863,False
ACME-EU-00866,Rhone Global Partners (866),Isabelle Fournier,LU,PIAO,2875777025.007989,False
ACME-EU-00867,Silverstone Ventures (867),Erik Janssen,FR,FAM,3933130770.686701,False
ACME-EU-00868,Vertex Portfolio (868),Luca Bianchi,DE,FAM,87422935.77205268,False
ACME-EU-00869,Vertex Portfolio (869),Julia Weber,LU,FAM,2748873383.6692348,False
ACME-EU-00870,Solaris Institutional (870),Marco Moretti,ES,FAM,4288962964.7843614,False
ACME-EU-00871,Aragon Strategic (871),Isabelle Fournier,IT,FAM,2371036277.1354923,True
ACME-EU-00872,Nordic Horizon Wealth (872),Paolo Romano,BE,FAM,21526908.28434481,True
ACME-EU-00873,Stellar Partners (873),Sarah Müller,IT,PIAO,56055778.31970169,False
ACME-EU-00874,Rhone Global Partners (874),Sofia Conti,ES,FAM,2083763551.031339,False
ACME-EU-00875,Nordic Horizon Wealth (875),Ana Garcia,ES,PIAO,775888328.4163561,True
ACME-EU-00876,Nordic Horizon Wealth (876),Luca Bianchi,ES,PIAO,3322588834.8092046,False
ACME-EU-00877,Azure Blue Fund (877),Erik Janssen,CH,PIAO,3544287525.265864,False
ACME-EU-00878,Stellar Partners (878),Paolo Romano,FR,FAM,890221097.5076823,False
ACME-EU-00879,Luminara Equity (879),Paolo Romano,NL,PIAO,4442777909.3338995,False
ACME-EU-00880,Ironclad Holdings (880),Robert de Jong,IT,FAM,2210097317.0496507,True
ACME-EU-00881,Nexus Capital EU (881),Elena Rossi,LU,PIAO,715086692.0520267,False
ACME-EU-00882,Summit Trust (882),Jean-Pierre Dubois,CH,PIAO,3821493738.748908,True
ACME-EU-00883,Vertex Portfolio (883),Sarah Müller,LU,FAM,3950082525.5838475,False
ACME-EU-00884,Vertex Portfolio (884),Elena Rossi,NL,PIAO,3196838067.854622,False
ACME-EU-00885,Beacon Asset Corp (885),Hans Schmidt,NL,PIAO,4267474300.4595633,True
ACME-EU-00886,Vertex Portfolio (886),Sofia Conti,BE,PIAO,3687127487.181326,False
ACME-EU-00887,Stellar Partners (887),Paolo Romano,ES,PIAO,4411146480.397726,False
ACME-EU-00888,Azure Blue Fund (888),Jean-Pierre Dubois,FR,FAM,2170006354.378912,False
ACME-EU-00889,Elysian Fund Mgmt (889),Marie Lefebvre,BE,PIAO,3738238043.369113,False
ACME-EU-00890,Silverstone Ventures (890),Elena Rossi,DE,PIAO,4998758065.581793,False
ACME-EU-00891,Crestview Asset (891),Erik Janssen,CH,FAM,3624931056.4005766,False
ACME-EU-00892,Silverstone Ventures (892),Erik Janssen,CH,PIAO,571804717.4054236,False
ACME-EU-00893,Vanguard Legacy (893),Erik Janssen,FR,PIAO,2592075293.4234858,False
ACME-EU-00894,Silverstone Ventures (894),Marco Moretti,NL,PIAO,2937151608.423897,False
ACME-EU-00895,Crestview Asset (895),Luca Bianchi,LU,PIAO,871879164.6818836,False
ACME-EU-00896,Alpine Peak Capital (896),Klaus Fischer,CH,FAM,4814495279.25601,False
ACME-EU-00897,Stellar Partners (897),Elena Rossi,FR,PIAO,878723308.3954469,False
ACME-EU-00898,Vertex Portfolio (898),Erik Janssen,CH,FAM,888612040.6464006,False
ACME-EU-00899,Vertex Portfolio (899),Robert de Jong,CH,PIAO,4575920522.7348,False
ACME-EU-00900,Azure Blue Fund (900),Ana Garcia,ES,PIAO,2326561960.175234,False
ACME-EU-00901,Beacon Asset Corp (901),Marco Moretti,DE,PIAO,316878208.0933065,False
ACME-EU-00902,Azure Blue Fund (902),Klaus Fischer,ES,FAM,2991339312.1927047,False
ACME-EU-00903,Elysian Fund Mgmt (903),Sarah Müller,DE,PIAO,3009529916.816606,False
ACME-EU-00904,Elysian Fund Mgmt (904),Sarah Müller,CH,PIAO,323439292.67412245,False
ACME-EU-00905,Rhone Global Partners (905),Sarah Müller,BE,FAM,4862639955.672676,False
ACME-EU-00906,Beacon Asset Corp (906),Sarah Müller,LU,FAM,2720605796.507583,False
ACME-EU-00907,Azure Blue Fund (907),Ana Garcia,NL,FAM,2799418815.1766415,False
ACME-EU-00908,Vertex Portfolio (908),Elena Rossi,CH,FAM,2601056957.0974703,False
ACME-EU-00909,Nexus Capital EU (909),Erik Janssen,DE,PIAO,3054048166.443455,False
ACME-EU-00910,Pioneer Equities (910),Isabelle Fournier,DE,PIAO,1322234464.116001,False
ACME-EU-00911,Crestview Asset (911),Elena Rossi,DE,PIAO,1436919498.5262291,False
ACME-EU-00912,Crestview Asset (912),Paolo Romano,CH,PIAO,2557184109.8908677,False
ACME-EU-00913,Silverstone Ventures (913),Hans Schmidt,FR,FAM,4033622587.9631343,False
ACME-EU-00914,Pioneer Equities (914),Klaus Fischer,BE,PIAO,250273017.89440012,False
ACME-EU-00915,Beacon Asset Corp (915),Erik Janssen,FR,PIAO,3017417656.8890095,True
ACME-EU-00916,Luminara Equity (916),Sofia Conti,NL,PIAO,4034083934.3890634,False
ACME-EU-00917,Elysian Fund Mgmt (917),Klaus Fischer,CH,PIAO,785429442.9140986,False
ACME-EU-00918,Silverstone Ventures (918),Erik Janssen,DE,FAM,76097687.36085092,False
ACME-EU-00919,Nordic Horizon Wealth (919),Luca Bianchi,BE,PIAO,1564253762.412149,False
ACME-EU-00920,Silverstone Ventures (920),Jean-Pierre Dubois,BE,PIAO,2941130389.9412613,False
ACME-EU-00921,Luminara Equity (921),Isabelle Fournier,IT,PIAO,692277583.8503338,False
ACME-EU-00922,Alpine Peak Capital (922),Klaus Fischer,NL,FAM,2131185732.491455,False
ACME-EU-00923,Nexus Capital EU (923),Isabelle Fournier,LU,FAM,2762055165.3740153,False
ACME-EU-00924,Nordic Horizon Wealth (924),Paolo Romano,LU,PIAO,2994816590.6918283,False
ACME-EU-00925,Nexus Capital EU (925),Elena Rossi,BE,PIAO,1372784193.2808754,False
ACME-EU-00926,Silverstone Ventures (926),Isabelle Fournier,CH,PIAO,2000748150.2954705,False
ACME-EU-00927,Elysian Fund Mgmt (927),Julia Weber,DE,FAM,3891917806.108726,False
ACME-EU-00928,Ironclad Holdings (928),Julia Weber,DE,PIAO,4706132255.909307,False
ACME-EU-00929,Crestview Asset (929),Sofia Conti,BE,PIAO,4309539775.260168,False
ACME-EU-00930,Luminara Equity (930),Hans Schmidt,FR,PIAO,2821853225.1654263,False
ACME-EU-00931,Ironclad Holdings (931),Marie Lefebvre,NL,FAM,2052053721.9167888,False
ACME-EU-00932,Pioneer Equities (932),Jean-Pierre Dubois,DE,PIAO,1665450115.2427197,False
ACME-EU-00933,Crestview Asset (933),Robert de Jong,BE,PIAO,625657873.8540063,False
ACME-EU-00934,Vertex Portfolio (934),Ana Garcia,DE,FAM,533649684.83334875,False
ACME-EU-00935,Nordic Horizon Wealth (935),Elena Rossi,LU,FAM,3442099766.943375,False
ACME-EU-00936,Crestview Asset (936),Ana Garcia,BE,PIAO,1299712286.4396307,False
ACME-EU-00937,Luminara Equity (937),Sofia Conti,NL,FAM,1274053770.4758015,False
ACME-EU-00938,Marathon Growth (938),Robert de Jong,BE,PIAO,4990977077.334451,True
ACME-EU-00939,Ironclad Holdings (939),Sofia Conti,IT,FAM,940441863.4111032,False
ACME-EU-00940,Alpine Peak Capital (940),Erik Janssen,BE,FAM,741150737.6846595,True
ACME-EU-00941,Azure Blue Fund (941),Elena Rossi,BE,PIAO,494327453.57184315,True
ACME-EU-00942,Azure Blue Fund (942),Elena Rossi,CH,PIAO,2899446920.488814,False
ACME-EU-00943,Luminara Equity (943),Jean-Pierre Dubois,LU,PIAO,3139691266.184505,False
ACME-EU-00944,Luminara Equity (944),Ana Garcia,NL,FAM,1826774403.3581529,False
ACME-EU-00945,Solaris Institutional (945),Julia Weber,CH,PIAO,2677531264.2218275,True
ACME-EU-00946,Nordic Horizon Wealth (946),Sarah Müller,BE,PIAO,3942209255.193618,False
ACME-EU-00947,Pioneer Equities (947),Ana Garcia,NL,PIAO,4090702737.44042,False
ACME-EU-00948,Solaris Institutional (948),Luca Bianchi,IT,PIAO,4789602466.502526,False
ACME-EU-00949,Nexus Capital EU (949),Sofia Conti,NL,PIAO,4121515661.62845,False
ACME-EU-00950,Vertex Portfolio (950),Luca Bianchi,DE,FAM,2824642342.1504154,False
ACME-EU-00951,Elysian Fund Mgmt (951),Elena Rossi,CH,PIAO,899105172.2183931,False
ACME-EU-00952,Elysian Fund Mgmt (952),Sarah Müller,NL,PIAO,499718024.9565092,False
ACME-EU-00953,Vertex Portfolio (953),Marco Moretti,LU,FAM,273504937.66438514,False
ACME-EU-00954,Crestview Asset (954),Robert de Jong,IT,PIAO,3332962633.0951333,False
ACME-EU-00955,Stellar Partners (955),Hans Schmidt,ES,PIAO,4037873740.7345676,False
ACME-EU-00956,Solaris Institutional (956),Sarah Müller,BE,PIAO,2543911069.469711,False
ACME-EU-00957,Marathon Growth (957),Erik Janssen,NL,PIAO,274516159.99336606,False
ACME-EU-00958,Ironclad Holdings (958),Hans Schmidt,BE,PIAO,2677817402.3820996,False
ACME-EU-00959,Vertex Portfolio (959),Klaus Fischer,FR,FAM,4678810558.361227,False
ACME-EU-00960,Summit Trust (960),Ana Garcia,DE,FAM,2988468341.4713697,False
ACME-EU-00961,Silverstone Ventures (961),Ana Garcia,CH,FAM,4047328014.8256116,False
ACME-EU-00962,Crestview Asset (962),Hans Schmidt,DE,PIAO,4000963089.3103614,False
ACME-EU-00963,Vertex Portfolio (963),Marie Lefebvre,FR,FAM,4660713369.803484,False
ACME-EU-00964,Solaris Institutional (964),Robert de Jong,FR,PIAO,3851373599.4837165,False
ACME-EU-00965,Marathon Growth (965),Erik Janssen,CH,PIAO,3738754869.5514345,False
ACME-EU-00966,Marathon Growth (966),Sarah Müller,NL,PIAO,1171279222.1882322,True
ACME-EU-00967,Luminara Equity (967),Marco Moretti,FR,FAM,300565851.4500862,False
ACME-EU-00968,Obsidian Capital (968),Elena Rossi,ES,FAM,2588479725.8039846,False
ACME-EU-00969,Luminara Equity (969),Jean-Pierre Dubois,BE,FAM,623046605.5258292,False
ACME-EU-00970,Nordic Horizon Wealth (970),Erik Janssen,BE,PIAO,4811017185.513679,False
ACME-EU-00971,Nordic Horizon Wealth (971),Ana Garcia,IT,FAM,1450333888.40251,False
ACME-EU-00972,Vertex Portfolio (972),Luca Bianchi,LU,PIAO,4264868072.7180815,False
ACME-EU-00973,Nexus Capital EU (973),Robert de Jong,FR,FAM,1938735501.3870943,False
ACME-EU-00974,Vanguard Legacy (974),Jean-Pierre Dubois,FR,FAM,1616648055.0370297,False
ACME-EU-00975,Aragon Strategic (975),Sofia Conti,ES,PIAO,4675857703.310729,True
ACME-EU-00976,Azure Blue Fund (976),Sofia Conti,DE,PIAO,1817249537.8590336,False
ACME-EU-00977,Stellar Partners (977),Marco Moretti,DE,FAM,1952049255.4070191,False
ACME-EU-00978,Vertex Portfolio (978),Sofia Conti,BE,FAM,531352806.2849329,False
ACME-EU-00979,Aragon Strategic (979),Erik Janssen,BE,FAM,3352562879.747264,False
ACME-EU-00980,Solaris Institutional (980),Isabelle Fournier,NL,PIAO,1444908232.97309,False
ACME-EU-00981,Silverstone Ventures (981),Paolo Romano,CH,PIAO,2928435235.0296965,False
ACME-EU-00982,Stellar Partners (982),Elena Rossi,LU,FAM,2957167168.561994,False
ACME-EU-00983,Nordic Horizon Wealth (983),Ana Garcia,ES,FAM,3596279278.2832394,False
ACME-EU-00984,Stellar Partners (984),Elena Rossi,CH,PIAO,3726462189.376034,False
ACME-EU-00985,Luminara Equity (985),Sofia Conti,CH,FAM,2572747719.5732956,False
ACME-EU-00986,Silverstone Ventures (986),Marie Lefebvre,IT,PIAO,1655628746.0694115,False
ACME-EU-00987,Azure Blue Fund (987),Klaus Fischer,CH,PIAO,4187417023.278835,False
ACME-EU-00988,Vertex Portfolio (988),Klaus Fischer,IT,PIAO,1550018381.3930151,False
ACME-EU-00989,Crestview Asset (989),Jean-Pierre Dubois,CH,PIAO,2538037963.2521877,False
ACME-EU-00990,Crestview Asset (990),Klaus Fischer,ES,PIAO,2006861663.4354365,False
ACME-EU-00991,Aragon Strategic (991),Klaus Fischer,IT,PIAO,4275536851.462471,False
ACME-EU-00992,Aragon Strategic (992),Elena Rossi,DE,FAM,2160160737.197998,False
ACME-EU-00993,Nexus Capital EU (993),Paolo Romano,IT,PIAO,1931109844.998584,False
ACME-EU-00994,Pioneer Equities (994),Isabelle Fournier,IT,PIAO,3449428640.7952895,False
ACME-EU-00995,Aragon Strategic (995),Jean-Pierre Dubois,ES,FAM,3012603108.1973524,False
ACME-EU-00996,Rhone Global Partners (996),Ana Garcia,ES,PIAO,537126920.6457345,False
ACME-EU-00997,Pioneer Equities (997),Sarah Müller,IT,FAM,2541335862.913472,False
ACME-EU-00998,Solaris Institutional (998),Luca Bianchi,LU,PIAO,3677656463.277905,False
ACME-EU-00999,Elysian Fund Mgmt (999),Jean-Pierre Dubois,FR,FAM,4960381748.19219,False
ACME-EU-01000,Alpine Peak Capital (1000),Julia Weber,LU,FAM,3146105023.0176253,False
ACME-EU-01001,Beacon Asset Corp (1001),Marie Lefebvre,ES,PIAO,1852095039.1401474,False
ACME-EU-01002,Summit Trust (1002),Isabelle Fournier,LU,PIAO,1131531847.41079,True
ACME-EU-01003,Alpine Peak Capital (1003),Marie Lefebvre,LU,PIAO,4364278340.532448,False
ACME-EU-01004,Vanguard Legacy (1004),Jean-Pierre Dubois,NL,PIAO,4073011495.3554,False
ACME-EU-01005,Solaris Institutional (1005),Jean-Pierre Dubois,NL,FAM,1170380181.076145,True
ACME-EU-01006,Marathon Growth (1006),Julia Weber,DE,FAM,1003959818.6427207,True
ACME-EU-01007,Azure Blue Fund (1007),Klaus Fischer,CH,FAM,3575968747.279067,False
ACME-EU-01008,Beacon Asset Corp (1008),Ana Garcia,IT,PIAO,1575445357.5318785,False
ACME-EU-01009,Pioneer Equities (1009),Erik Janssen,FR,FAM,1532687593.0114272,False
ACME-EU-01010,Elysian Fund Mgmt (1010),Erik Janssen,DE,PIAO,762298945.0912087,False
ACME-EU-01011,Silverstone Ventures (1011),Marie Lefebvre,IT,PIAO,1320613623.0294397,False
ACME-EU-01012,Vanguard Legacy (1012),Jean-Pierre Dubois,LU,FAM,2138110280.4056551,False
ACME-EU-01013,Solaris Institutional (1013),Luca Bianchi,ES,PIAO,3664458848.024805,False
ACME-EU-01014,Summit Trust (1014),Elena Rossi,NL,FAM,1682204163.974335,True
ACME-EU-01015,Vanguard Legacy (1015),Ana Garcia,BE,PIAO,1643693093.0597336,False
ACME-EU-01016,Beacon Asset Corp (1016),Luca Bianchi,FR,FAM,1425281349.5096266,False
ACME-EU-01017,Vanguard Legacy (1017),Sofia Conti,LU,PIAO,2391940053.887704,False
ACME-EU-01018,Pioneer Equities (1018),Ana Garcia,BE,FAM,904002853.0086353,False
ACME-EU-01019,Aragon Strategic (1019),Sofia Conti,NL,FAM,2428668039.4265957,False
ACME-EU-01020,Vanguard Legacy (1020),Luca Bianchi,LU,PIAO,3521173605.4172544,True
ACME-EU-01021,Pioneer Equities (1021),Paolo Romano,CH,PIAO,149922729.65907827,True
ACME-EU-01022,Vertex Portfolio (1022),Isabelle Fournier,CH,FAM,49887122.14850356,False
ACME-EU-01023,Vanguard Legacy (1023),Klaus Fischer,BE,PIAO,376539427.8623916,False
ACME-EU-01024,Beacon Asset Corp (1024),Luca Bianchi,ES,PIAO,2678764648.578832,False
ACME-EU-01025,Silverstone Ventures (1025),Hans Schmidt,LU,PIAO,4272420960.8438315,False
ACME-EU-01026,Ironclad Holdings (1026),Luca Bianchi,IT,FAM,25417445.635239463,True
ACME-EU-01027,Azure Blue Fund (1027),Sarah Müller,LU,FAM,4683369861.61882,False
ACME-EU-01028,Azure Blue Fund (1028),Sarah Müller,ES,PIAO,532286279.3411085,False
ACME-EU-01029,Vanguard Legacy (1029),Robert de Jong,LU,PIAO,4210075656.7630734,False
ACME-EU-01030,Ironclad Holdings (1030),Sofia Conti,BE,FAM,2414790970.1497507,False
ACME-EU-01031,Obsidian Capital (1031),Hans Schmidt,ES,PIAO,3297127579.006941,True
ACME-EU-01032,Vertex Portfolio (1032),Klaus Fischer,NL,FAM,2553904239.251465,False
ACME-EU-01033,Azure Blue Fund (1033),Hans Schmidt,FR,PIAO,2385764077.6715937,False
ACME-EU-01034,Summit Trust (1034),Elena Rossi,ES,PIAO,4174662242.393593,True
ACME-EU-01035,Silverstone Ventures (1035),Hans Schmidt,LU,PIAO,3779676011.459514,False
ACME-EU-01036,Stellar Partners (1036),Elena Rossi,NL,FAM,2417527780.378498,False
ACME-EU-01037,Azure Blue Fund (1037),Robert de Jong,FR,FAM,559068011.0509119,False
ACME-EU-01038,Crestview Asset (1038),Robert de Jong,CH,FAM,577899393.6127263,False
ACME-EU-01039,Summit Trust (1039),Isabelle Fournier,IT,FAM,4007895764.1346583,True
ACME-EU-01040,Alpine Peak Capital (1040),Erik Janssen,BE,PIAO,2647423716.1163197,False
ACME-EU-01041,Vanguard Legacy (1041),Sarah Müller,LU,PIAO,2408464111.9565935,False
ACME-EU-01042,Summit Trust (1042),Luca Bianchi,LU,FAM,3403153639.962215,False
ACME-EU-01043,Elysian Fund Mgmt (1043),Luca Bianchi,CH,PIAO,4294349075.4878874,False
ACME-EU-01044,Azure Blue Fund (1044),Sofia Conti,IT,PIAO,3144736848.922113,True
ACME-EU-01045,Luminara Equity (1045),Julia Weber,CH,FAM,3814476663.8300486,False
ACME-EU-01046,Silverstone Ventures (1046),Julia Weber,DE,PIAO,3826587350.060668,True
ACME-EU-01047,Vertex Portfolio (1047),Marco Moretti,CH,PIAO,1781950982.5160024,True
ACME-EU-01048,Beacon Asset Corp (1048),Ana Garcia,NL,FAM,1371141895.0093374,False
ACME-EU-01049,Rhone Global Partners (1049),Isabelle Fournier,FR,PIAO,4006019171.808618,True
ACME-EU-01050,Nexus Capital EU (1050),Marco Moretti,LU,PIAO,1886516780.1294334,False
ACME-EU-01051,Nexus Capital EU (1051),Marco Moretti,CH,PIAO,4516776696.607003,True
ACME-EU-01052,Azure Blue Fund (1052),Jean-Pierre Dubois,LU,FAM,349383792.95386803,False
ACME-EU-01053,Stellar Partners (1053),Sofia Conti,ES,FAM,292029342.8646229,True
ACME-EU-01054,Alpine Peak Capital (1054),Jean-Pierre Dubois,IT,PIAO,4635093796.34694,True
ACME-EU-01055,Silverstone Ventures (1055),Marie Lefebvre,CH,PIAO,3242626115.992993,False
ACME-EU-01056,Summit Trust (1056),Sofia Conti,FR,PIAO,1898617182.8852131,False
ACME-EU-01057,Beacon Asset Corp (1057),Marco Moretti,NL,FAM,3775547013.6660976,False
ACME-EU-01058,Vertex Portfolio (1058),Hans Schmidt,DE,FAM,3361961723.1582127,False
ACME-EU-01059,Silverstone Ventures (1059),Ana Garcia,LU,FAM,2656474033.051162,True
ACME-EU-01060,Rhone Global Partners (1060),Erik Janssen,IT,PIAO,495267839.9705941,False
ACME-EU-01061,Vertex Portfolio (1061),Isabelle Fournier,BE,PIAO,4061085756.876465,True
ACME-EU-01062,Crestview Asset (1062),Sofia Conti,FR,PIAO,4330249930.212443,False
ACME-EU-01063,Nordic Horizon Wealth (1063),Erik Janssen,BE,PIAO,861671274.0746928,False
ACME-EU-01064,Rhone Global Partners (1064),Marco Moretti,FR,PIAO,4252707748.2333565,False
ACME-EU-01065,Azure Blue Fund (1065),Klaus Fischer,FR,FAM,4389358707.771805,False
ACME-EU-01066,Silverstone Ventures (1066),Paolo Romano,NL,PIAO,2747593632.8302917,True
ACME-EU-01067,Crestview Asset (1067),Luca Bianchi,NL,PIAO,3281239002.0772123,False
ACME-EU-01068,Vertex Portfolio (1068),Ana Garcia,NL,PIAO,1911804362.7524426,False
ACME-EU-01069,Alpine Peak Capital (1069),Jean-Pierre Dubois,CH,FAM,1409676445.8988206,False
ACME-EU-01070,Rhone Global Partners (1070),Marie Lefebvre,ES,PIAO,3610193751.6112723,True
ACME-EU-01071,Stellar Partners (1071),Luca Bianchi,FR,FAM,4309513869.930025,False
ACME-EU-01072,Stellar Partners (1072),Erik Janssen,IT,FAM,3270733687.225782,False
ACME-EU-01073,Solaris Institutional (1073),Sofia Conti,BE,FAM,2558441462.6220994,False
ACME-EU-01074,Obsidian Capital (1074),Jean-Pierre Dubois,NL,FAM,795464909.4540136,False
ACME-EU-01075,Luminara Equity (1075),Jean-Pierre Dubois,CH,FAM,268240104.31148598,False
ACME-EU-01076,Pioneer Equities (1076),Ana Garcia,NL,PIAO,2229013259.4434853,False
ACME-EU-01077,Nordic Horizon Wealth (1077),Jean-Pierre Dubois,BE,PIAO,247698468.92340896,False
ACME-EU-01078,Stellar Partners (1078),Erik Janssen,BE,FAM,2847103824.904218,False
ACME-EU-01079,Obsidian Capital (1079),Paolo Romano,LU,FAM,1914263227.3975387,False
ACME-EU-01080,Summit Trust (1080),Robert de Jong,FR,FAM,3786188409.2901654,True
ACME-EU-01081,Beacon Asset Corp (1081),Marie Lefebvre,NL,PIAO,1528936835.684081,False
ACME-EU-01082,Nexus Capital EU (1082),Sarah Müller,BE,PIAO,2965320522.1361933,False
ACME-EU-01083,Beacon Asset Corp (1083),Erik Janssen,ES,FAM,2688879925.2537475,False
